startTime,stopTime,bike,fromStationID,toStationID,userType,gender,birthYear
2014-08-31 23:31:00,2014-08-31 23:38:00,1034,153,349,Subscriber,Male,1990.0
2014-08-31 23:31:00,2014-08-31 23:45:00,1690,302,231,Subscriber,Male,1972.0
2014-08-31 23:30:00,2014-08-31 23:55:00,1597,47,185,Subscriber,Male,1977.0
2014-08-31 23:30:00,2014-08-31 23:34:00,2298,16,158,Subscriber,Male,1976.0
2014-08-31 23:30:00,2014-08-31 23:40:00,1937,47,140,Subscriber,Male,1986.0
2014-08-31 23:30:00,2014-09-01 00:48:00,2542,350,350,Subscriber,Male,1979.0
2014-08-31 23:29:00,2014-08-31 23:49:00,1839,87,300,Customer,,
2014-08-31 23:28:00,2014-08-31 23:42:00,1827,128,290,Customer,,
2014-08-31 23:28:00,2014-08-31 23:37:00,96,117,220,Subscriber,Female,1987.0
2014-08-31 23:28:00,2014-08-31 23:49:00,1209,87,300,Customer,,
2014-08-31 23:28:00,2014-08-31 23:36:00,844,234,245,Subscriber,Male,1961.0
2014-08-31 23:28:00,2014-08-31 23:49:00,2427,210,22,Customer,,
2014-08-31 23:28:00,2014-08-31 23:50:00,785,87,300,Customer,,
2014-08-31 23:28:00,2014-08-31 23:51:00,410,210,22,Customer,,
2014-08-31 23:27:00,2014-08-31 23:51:00,2647,210,22,Customer,,
2014-08-31 23:27:00,2014-08-31 23:35:00,602,181,24,Subscriber,Male,1980.0
2014-08-31 23:27:00,2014-08-31 23:30:00,1401,123,123,Customer,,
2014-08-31 23:27:00,2014-08-31 23:57:00,1281,246,254,Customer,,
2014-08-31 23:27:00,2014-08-31 23:51:00,3016,210,22,Customer,,
2014-08-31 23:27:00,2014-08-31 23:48:00,819,24,37,Customer,,
2014-08-31 23:27:00,2014-08-31 23:35:00,1187,59,321,Customer,,
2014-08-31 23:26:00,2014-08-31 23:34:00,2936,313,67,Customer,,
2014-08-31 23:26:00,2014-08-31 23:39:00,41,225,299,Customer,,
2014-08-31 23:26:00,2014-08-31 23:31:00,1062,236,48,Subscriber,Female,1988.0
2014-08-31 23:26:00,2014-08-31 23:45:00,1922,84,135,Subscriber,Male,1974.0
2014-08-31 23:26:00,2014-08-31 23:31:00,163,236,48,Subscriber,Male,1987.0
2014-08-31 23:26:00,2014-08-31 23:39:00,67,225,299,Customer,,
2014-08-31 23:26:00,2014-08-31 23:42:00,630,332,330,Subscriber,Male,1966.0
2014-08-31 23:26:00,2014-09-01 00:27:00,1901,321,321,Customer,,
2014-08-31 23:26:00,2014-08-31 23:53:00,1742,341,97,Customer,,
2014-08-31 23:26:00,2014-08-31 23:53:00,1754,341,97,Customer,,
2014-08-31 23:25:00,2014-08-31 23:29:00,1614,205,129,Subscriber,Male,1987.0
2014-08-31 23:25:00,2014-08-31 23:44:00,1051,177,117,Customer,,
2014-08-31 23:25:00,2014-08-31 23:36:00,1942,165,300,Customer,,
2014-08-31 23:25:00,2014-08-31 23:32:00,1069,230,228,Customer,,
2014-08-31 23:25:00,2014-08-31 23:32:00,2182,230,228,Customer,,
2014-08-31 23:24:00,2014-08-31 23:39:00,2288,255,264,Customer,,
2014-08-31 23:24:00,2014-08-31 23:39:00,2139,255,264,Customer,,
2014-08-31 23:24:00,2014-08-31 23:39:00,1028,255,264,Customer,,
2014-08-31 23:24:00,2014-08-31 23:49:00,1928,87,300,Customer,,
2014-08-31 23:24:00,2014-08-31 23:32:00,407,74,74,Subscriber,Male,1984.0
2014-08-31 23:24:00,2014-08-31 23:32:00,2244,74,74,Subscriber,Female,1983.0
2014-08-31 23:24:00,2014-08-31 23:40:00,2156,333,268,Subscriber,Male,1994.0
2014-08-31 23:24:00,2014-08-31 23:39:00,1555,255,264,Customer,,
2014-08-31 23:24:00,2014-08-31 23:48:00,2847,24,37,Customer,,
2014-08-31 23:24:00,2014-08-31 23:58:00,2816,286,24,Customer,,
2014-08-31 23:23:00,2014-08-31 23:48:00,1624,24,37,Customer,,
2014-08-31 23:23:00,2014-08-31 23:59:00,2858,286,24,Customer,,
2014-08-31 23:23:00,2014-08-31 23:41:00,701,45,301,Customer,,
2014-08-31 23:22:00,2014-08-31 23:34:00,1382,57,255,Subscriber,Male,1958.0
2014-08-31 23:22:00,2014-08-31 23:31:00,1145,98,174,Customer,,
2014-08-31 23:21:00,2014-09-01 08:49:00,2610,76,47,Customer,,
2014-08-31 23:21:00,2014-08-31 23:38:00,691,347,220,Customer,,
2014-08-31 23:21:00,2014-08-31 23:28:00,666,123,160,Subscriber,Male,1974.0
2014-08-31 23:21:00,2014-08-31 23:53:00,269,195,177,Subscriber,Male,1950.0
2014-08-31 23:21:00,2014-08-31 23:26:00,2445,162,153,Customer,,
2014-08-31 23:21:00,2014-08-31 23:55:00,1447,99,99,Customer,,
2014-08-31 23:20:00,2014-08-31 23:32:00,1816,76,24,Customer,,
2014-08-31 23:20:00,2014-08-31 23:32:00,2724,76,24,Customer,,
2014-08-31 23:20:00,2014-08-31 23:23:00,2349,194,212,Subscriber,Male,1976.0
2014-08-31 23:20:00,2014-08-31 23:30:00,126,341,341,Customer,,
2014-08-31 23:20:00,2014-08-31 23:35:00,1859,144,291,Customer,,
2014-08-31 23:20:00,2014-08-31 23:26:00,2882,325,234,Subscriber,Male,1961.0
2014-08-31 23:20:00,2014-08-31 23:55:00,59,99,99,Customer,,
2014-08-31 23:20:00,2014-08-31 23:33:00,68,76,24,Customer,,
2014-08-31 23:19:00,2014-08-31 23:31:00,2397,98,174,Customer,,
2014-08-31 23:19:00,2014-08-31 23:24:00,1603,290,260,Subscriber,Male,1976.0
2014-08-31 23:18:00,2014-08-31 23:40:00,374,273,192,Customer,,
2014-08-31 23:19:00,2014-08-31 23:26:00,2743,85,99,Customer,,
2014-08-31 23:19:00,2014-08-31 23:44:00,2165,173,264,Customer,,
2014-08-31 23:19:00,2014-08-31 23:44:00,780,173,264,Customer,,
2014-08-31 23:18:00,2014-08-31 23:47:00,562,174,35,Customer,,
2014-08-31 23:18:00,2014-08-31 23:47:00,2572,174,35,Customer,,
2014-08-31 23:18:00,2014-08-31 23:24:00,2562,212,284,Subscriber,Male,1986.0
2014-08-31 23:18:00,2014-08-31 23:28:00,1870,157,304,Customer,,
2014-08-31 23:17:00,2014-08-31 23:28:00,1095,128,56,Subscriber,Male,1973.0
2014-08-31 23:17:00,2014-08-31 23:29:00,618,59,36,Subscriber,Male,1974.0
2014-08-31 23:16:00,2014-08-31 23:21:00,1884,24,211,Customer,,
2014-08-31 23:16:00,2014-08-31 23:24:00,2081,302,220,Subscriber,Female,1956.0
2014-08-31 23:16:00,2014-08-31 23:44:00,2137,183,305,Subscriber,Female,1976.0
2014-08-31 23:16:00,2014-08-31 23:54:00,566,99,99,Customer,,
2014-08-31 23:16:00,2014-08-31 23:44:00,489,183,305,Subscriber,Male,1973.0
2014-08-31 23:16:00,2014-08-31 23:39:00,1721,20,306,Subscriber,Male,1987.0
2014-08-31 23:16:00,2014-08-31 23:21:00,753,24,211,Customer,,
2014-08-31 23:16:00,2014-08-31 23:38:00,2096,24,173,Customer,,
2014-08-31 23:15:00,2014-08-31 23:34:00,723,99,24,Customer,,
2014-08-31 23:15:00,2014-08-31 23:31:00,30,112,176,Subscriber,Male,1984.0
2014-08-31 23:15:00,2014-08-31 23:20:00,2204,260,290,Subscriber,Male,1980.0
2014-08-31 23:14:00,2014-08-31 23:33:00,2495,99,24,Customer,,
2014-08-31 23:14:00,2014-08-31 23:36:00,1488,260,222,Customer,,
2014-08-31 23:14:00,2014-08-31 23:33:00,1390,54,23,Customer,,
2014-08-31 23:14:00,2014-08-31 23:36:00,2347,260,222,Customer,,
2014-08-31 23:14:00,2014-08-31 23:32:00,1098,54,23,Customer,,
2014-08-31 23:14:00,2014-08-31 23:33:00,2280,99,24,Customer,,
2014-08-31 23:13:00,2014-08-31 23:34:00,1759,99,24,Customer,,
2014-08-31 23:13:00,2014-08-31 23:39:00,800,90,44,Customer,,
2014-08-31 23:13:00,2014-08-31 23:32:00,1296,54,23,Customer,,
2014-08-31 23:13:00,2014-08-31 23:17:00,1616,117,154,Subscriber,Male,1984.0
2014-08-31 23:13:00,2014-08-31 23:38:00,1702,90,194,Customer,,
2014-08-31 23:13:00,2014-08-31 23:38:00,1205,24,173,Customer,,
2014-08-31 23:13:00,2014-08-31 23:33:00,2655,188,325,Subscriber,Male,1983.0
2014-08-31 23:12:00,2014-08-31 23:19:00,1909,332,319,Customer,,
2014-08-31 23:12:00,2014-08-31 23:50:00,2943,229,116,Customer,,
2014-08-31 23:11:00,2014-08-31 23:24:00,2867,42,62,Customer,,
2014-08-31 23:11:00,2014-08-31 23:51:00,2376,26,199,Customer,,
2014-08-31 23:10:00,2014-08-31 23:14:00,1593,343,302,Subscriber,Female,1956.0
2014-08-31 23:11:00,2014-08-31 23:38:00,365,24,173,Customer,,
2014-08-31 23:11:00,2014-08-31 23:12:00,2866,188,188,Subscriber,Male,1983.0
2014-08-31 23:10:00,2014-08-31 23:24:00,2737,42,62,Customer,,
2014-08-31 23:10:00,2014-08-31 23:26:00,361,273,274,Customer,,
2014-08-31 23:10:00,2014-09-01 00:19:00,1084,76,76,Customer,,
2014-08-31 23:10:00,2014-09-01 00:19:00,191,76,76,Customer,,
2014-08-31 23:10:00,2014-08-31 23:45:00,1211,26,199,Customer,,
2014-08-31 23:10:00,2014-08-31 23:35:00,300,45,47,Customer,,
2014-08-31 23:10:00,2014-08-31 23:34:00,1387,156,176,Subscriber,Female,1987.0
2014-08-31 23:10:00,2014-08-31 23:21:00,1450,254,115,Subscriber,Male,1991.0
2014-08-31 23:10:00,2014-08-31 23:35:00,3003,45,47,Customer,,
2014-08-31 23:10:00,2014-08-31 23:34:00,2871,156,176,Customer,,
2014-08-31 23:09:00,2014-08-31 23:18:00,1101,299,312,Subscriber,Male,1989.0
2014-08-31 23:09:00,2014-08-31 23:26:00,2258,273,274,Subscriber,Female,1984.0
2014-08-31 23:09:00,2014-08-31 23:16:00,1183,130,69,Customer,,
2014-08-31 23:09:00,2014-08-31 23:16:00,1322,130,69,Customer,,
2014-08-31 23:09:00,2014-08-31 23:34:00,2054,90,76,Customer,,
2014-08-31 23:09:00,2014-08-31 23:16:00,702,130,69,Customer,,
2014-08-31 23:09:00,2014-08-31 23:15:00,945,230,162,Subscriber,Male,1983.0
2014-08-31 23:09:00,2014-08-31 23:35:00,2464,338,241,Customer,,
2014-08-31 23:09:00,2014-08-31 23:34:00,934,90,76,Customer,,
2014-08-31 23:09:00,2014-08-31 23:22:00,1882,342,342,Subscriber,Male,1984.0
2014-08-31 23:08:00,2014-08-31 23:39:00,2771,90,110,Customer,,
2014-08-31 23:08:00,2014-08-31 23:29:00,451,232,16,Subscriber,Male,1987.0
2014-08-31 23:08:00,2014-08-31 23:13:00,2324,51,43,Customer,,
2014-08-31 23:08:00,2014-09-01 00:24:00,2308,112,260,Subscriber,Male,1985.0
2014-08-31 23:08:00,2014-08-31 23:39:00,689,90,110,Customer,,
2014-08-31 23:07:00,2014-08-31 23:34:00,1461,90,76,Subscriber,Male,1991.0
2014-08-31 23:07:00,2014-08-31 23:14:00,1539,30,92,Subscriber,Female,1984.0
2014-08-31 23:07:00,2014-08-31 23:15:00,2900,222,309,Customer,,
2014-08-31 23:07:00,2014-08-31 23:33:00,2890,90,76,Subscriber,Male,1991.0
2014-08-31 23:07:00,2014-08-31 23:12:00,2421,69,310,Subscriber,Female,1977.0
2014-08-31 23:07:00,2014-08-31 23:15:00,100,325,251,Subscriber,Female,1985.0
2014-08-31 23:07:00,2014-08-31 23:51:00,1931,229,116,Customer,,
2014-08-31 23:07:00,2014-08-31 23:17:00,2181,332,114,Customer,,
2014-08-31 23:07:00,2014-08-31 23:26:00,1635,338,73,Customer,,
2014-08-31 23:06:00,2014-09-01 00:27:00,2450,321,321,Customer,,
2014-08-31 23:06:00,2014-08-31 23:16:00,1066,24,25,Customer,,
2014-08-31 23:06:00,2014-08-31 23:16:00,1415,24,25,Customer,,
2014-08-31 23:06:00,2014-08-31 23:40:00,2865,199,110,Customer,,
2014-08-31 23:04:00,2014-08-31 23:15:00,2074,220,288,Subscriber,Male,1986.0
2014-08-31 23:04:00,2014-08-31 23:07:00,2649,343,67,Subscriber,Male,1993.0
2014-08-31 23:04:00,2014-08-31 23:17:00,1734,332,114,Customer,,
2014-08-31 23:04:00,2014-08-31 23:23:00,41,304,225,Customer,,
2014-08-31 23:03:00,2014-08-31 23:24:00,67,304,225,Customer,,
2014-08-31 23:03:00,2014-08-31 23:14:00,1094,220,288,Subscriber,Male,1986.0
2014-08-31 23:03:00,2014-08-31 23:37:00,430,338,56,Customer,,
2014-08-31 23:03:00,2014-08-31 23:39:00,3034,338,56,Customer,,
2014-08-31 23:03:00,2014-08-31 23:19:00,1827,203,128,Customer,,
2014-08-31 23:03:00,2014-09-01 00:10:00,196,288,321,Customer,,
2014-08-31 23:03:00,2014-08-31 23:30:00,1080,131,27,Customer,,
2014-08-31 23:03:00,2014-08-31 23:14:00,1036,131,319,Customer,,
2014-08-31 23:03:00,2014-08-31 23:30:00,320,131,27,Customer,,
2014-08-31 23:03:00,2014-08-31 23:13:00,528,113,166,Customer,,
2014-08-31 23:03:00,2014-08-31 23:19:00,218,302,130,Subscriber,Male,1988.0
2014-08-31 23:03:00,2014-08-31 23:26:00,2190,338,73,Customer,,
2014-08-31 23:03:00,2014-09-01 00:10:00,2564,288,321,Customer,,
2014-08-31 23:03:00,2014-08-31 23:24:00,1767,255,62,Customer,,
2014-08-31 23:03:00,2014-08-31 23:24:00,625,255,62,Customer,,
2014-08-31 23:03:00,2014-08-31 23:08:00,813,143,113,Subscriber,Male,1990.0
2014-08-31 23:03:00,2014-08-31 23:21:00,1051,85,177,Customer,,
2014-08-31 23:02:00,2014-08-31 23:50:00,2799,80,226,Customer,,
2014-08-31 23:02:00,2014-08-31 23:24:00,614,255,62,Customer,,
2014-08-31 23:02:00,2014-08-31 23:24:00,663,255,62,Customer,,
2014-08-31 23:02:00,2014-08-31 23:15:00,539,222,309,Customer,,
2014-08-31 23:01:00,2014-08-31 23:13:00,2494,90,90,Customer,,
2014-08-31 23:02:00,2014-08-31 23:10:00,1037,183,285,Customer,,
2014-08-31 23:01:00,2014-08-31 23:09:00,1547,183,285,Customer,,
2014-08-31 23:01:00,2014-08-31 23:43:00,2388,62,62,Customer,,
2014-08-31 23:01:00,2014-08-31 23:16:00,1329,229,340,Subscriber,Female,1988.0
2014-08-31 23:01:00,2014-08-31 23:16:00,3013,229,340,Subscriber,Female,1991.0
2014-08-31 23:01:00,2014-08-31 23:07:00,3027,144,224,Subscriber,Male,1979.0
2014-08-31 23:01:00,2014-08-31 23:11:00,1296,291,54,Customer,,
2014-08-31 23:01:00,2014-08-31 23:12:00,389,229,234,Subscriber,Female,1988.0
2014-08-31 23:00:00,2014-08-31 23:30:00,1302,90,76,Customer,,
2014-08-31 23:00:00,2014-08-31 23:02:00,2861,76,76,Customer,,
2014-08-31 23:00:00,2014-08-31 23:30:00,2003,90,76,Customer,,
2014-08-31 23:00:00,2014-08-31 23:12:00,2784,255,273,Customer,,
2014-08-31 23:00:00,2014-08-31 23:10:00,2542,69,350,Customer,,
2014-08-31 23:00:00,2014-08-31 23:14:00,1511,264,35,Customer,,
2014-08-31 23:00:00,2014-08-31 23:15:00,2505,222,309,Customer,,
2014-08-31 23:00:00,2014-08-31 23:03:00,577,190,153,Subscriber,Male,1992.0
2014-08-31 23:00:00,2014-08-31 23:10:00,1962,69,350,Customer,,
2014-08-31 23:00:00,2014-08-31 23:16:00,2137,183,183,Subscriber,Female,1976.0
2014-08-31 22:59:00,2014-08-31 23:16:00,489,183,183,Subscriber,Male,1973.0
2014-08-31 22:59:00,2014-08-31 23:30:00,422,90,76,Customer,,
2014-08-31 22:59:00,2014-08-31 23:13:00,1873,291,51,Customer,,
2014-08-31 22:59:00,2014-08-31 23:07:00,264,110,291,Subscriber,Male,1988.0
2014-08-31 22:59:00,2014-08-31 23:07:00,2795,110,291,Customer,,
2014-08-31 22:59:00,2014-08-31 23:19:00,1516,205,183,Customer,,
2014-08-31 22:59:00,2014-08-31 23:50:00,901,80,226,Customer,,
2014-08-31 22:58:00,2014-08-31 23:06:00,1826,123,309,Customer,,
2014-08-31 22:58:00,2014-08-31 23:06:00,2376,76,26,Subscriber,Male,1957.0
2014-08-31 22:58:00,2014-08-31 23:26:00,2552,332,198,Customer,,
2014-08-31 22:58:00,2014-08-31 23:26:00,1559,332,198,Customer,,
2014-08-31 22:58:00,2014-08-31 23:12:00,823,50,137,Subscriber,Male,1969.0
2014-08-31 22:57:00,2014-08-31 23:26:00,2170,253,323,Subscriber,Male,1957.0
2014-08-31 22:58:00,2014-08-31 23:11:00,546,26,287,Subscriber,Male,1985.0
2014-08-31 22:58:00,2014-08-31 23:14:00,1650,264,35,Customer,,
2014-08-31 22:58:00,2014-08-31 23:03:00,181,254,303,Subscriber,Male,1985.0
2014-08-31 22:58:00,2014-08-31 23:37:00,2725,181,287,Customer,,
2014-08-31 22:58:00,2014-08-31 23:03:00,981,254,303,Subscriber,Female,1985.0
2014-08-31 22:57:00,2014-09-01 01:36:00,2886,332,254,Customer,,
2014-08-31 22:57:00,2014-08-31 23:14:00,103,26,92,Customer,,
2014-08-31 22:57:00,2014-08-31 23:17:00,1238,332,114,Customer,,
2014-08-31 22:57:00,2014-08-31 23:50:00,2104,80,226,Customer,,
2014-08-31 22:57:00,2014-08-31 23:14:00,2853,264,35,Customer,,
2014-08-31 22:57:00,2014-08-31 23:12:00,1809,255,273,Customer,,
2014-08-31 22:57:00,2014-08-31 23:13:00,2847,90,24,Customer,,
2014-08-31 22:57:00,2014-08-31 23:14:00,1054,26,92,Customer,,
2014-08-31 22:57:00,2014-08-31 23:00:00,1181,67,343,Subscriber,Male,1983.0
2014-08-31 22:57:00,2014-08-31 23:31:00,1762,199,199,Customer,,
2014-08-31 22:56:00,2014-08-31 23:35:00,582,338,321,Customer,,
2014-08-31 22:56:00,2014-08-31 23:18:00,1348,338,59,Customer,,
2014-08-31 22:55:00,2014-08-31 23:37:00,2832,181,287,Customer,,
2014-08-31 22:55:00,2014-08-31 23:04:00,262,347,153,Subscriber,Male,1983.0
2014-08-31 22:55:00,2014-08-31 23:15:00,248,310,316,Subscriber,Male,1982.0
2014-08-31 22:55:00,2014-08-31 23:15:00,1799,26,194,Customer,,
2014-08-31 22:55:00,2014-08-31 23:37:00,2881,181,287,Customer,,
2014-08-31 22:55:00,2014-08-31 23:07:00,2686,154,288,Subscriber,Male,1986.0
2014-08-31 22:54:00,2014-08-31 23:07:00,14,66,5,Subscriber,Male,1989.0
2014-08-31 22:54:00,2014-08-31 22:58:00,2240,213,116,Subscriber,Male,1991.0
2014-08-31 22:54:00,2014-08-31 23:01:00,233,114,152,Subscriber,Male,1991.0
2014-08-31 22:54:00,2014-08-31 22:57:00,2184,225,113,Subscriber,Male,1986.0
2014-08-31 22:54:00,2014-08-31 23:06:00,283,54,291,Subscriber,Male,1955.0
2014-08-31 22:54:00,2014-08-31 23:05:00,1084,76,76,Customer,,
2014-08-31 22:54:00,2014-08-31 23:08:00,448,268,143,Customer,,
2014-08-31 22:54:00,2014-08-31 23:06:00,1694,123,61,Customer,,
2014-08-31 22:53:00,2014-08-31 23:08:00,2744,268,143,Customer,,
2014-08-31 22:53:00,2014-08-31 23:05:00,191,76,76,Customer,,
2014-08-31 22:53:00,2014-08-31 23:06:00,2707,123,61,Customer,,
2014-08-31 22:53:00,2014-08-31 23:15:00,991,26,194,Customer,,
2014-08-31 22:53:00,2014-08-31 23:39:00,1629,199,110,Customer,,
2014-08-31 22:53:00,2014-08-31 23:03:00,952,123,16,Customer,,
2014-08-31 22:53:00,2014-08-31 23:04:00,1122,123,16,Customer,,
2014-08-31 22:53:00,2014-08-31 23:18:00,314,338,181,Customer,,
2014-08-31 22:52:00,2014-08-31 23:18:00,602,338,181,Customer,,
2014-08-31 22:52:00,2014-08-31 23:31:00,2992,277,183,Customer,,
2014-08-31 22:52:00,2014-08-31 23:10:00,340,153,222,Subscriber,Female,1987.0
2014-08-31 22:52:00,2014-08-31 23:30:00,2056,277,183,Customer,,
2014-08-31 22:52:00,2014-08-31 23:04:00,2898,123,16,Customer,,
2014-08-31 22:52:00,2014-08-31 23:28:00,384,54,144,Customer,,
2014-08-31 22:43:00,2014-08-31 22:52:00,1863,97,59,Subscriber,Female,1980.0
2014-08-31 22:52:00,2014-09-01 00:23:00,1729,45,45,Customer,,
2014-08-31 22:52:00,2014-08-31 22:58:00,906,157,300,Subscriber,Male,1986.0
2014-08-31 22:51:00,2014-08-31 23:24:00,2603,90,97,Customer,,
2014-08-31 22:51:00,2014-08-31 23:00:00,2070,195,5,Subscriber,Male,1979.0
2014-08-31 22:51:00,2014-08-31 23:24:00,2309,90,97,Customer,,
2014-08-31 22:50:00,2014-08-31 22:55:00,2795,140,110,Subscriber,Male,1986.0
2014-08-31 22:50:00,2014-08-31 23:09:00,2689,268,296,Customer,,
2014-08-31 22:50:00,2014-08-31 22:59:00,1461,194,90,Subscriber,Male,1991.0
2014-08-31 22:50:00,2014-08-31 22:54:00,1125,17,183,Subscriber,Male,1988.0
2014-08-31 22:50:00,2014-08-31 23:13:00,337,289,183,Customer,,
2014-08-31 22:49:00,2014-08-31 23:05:00,1564,152,291,Subscriber,Female,1974.0
2014-08-31 22:50:00,2014-08-31 23:07:00,1152,233,51,Customer,,
2014-08-31 22:50:00,2014-08-31 23:10:00,2558,289,116,Customer,,
2014-08-31 22:49:00,2014-08-31 23:15:00,1634,26,194,Customer,,
2014-08-31 22:49:00,2014-08-31 23:00:00,2054,194,90,Customer,,
2014-08-31 22:49:00,2014-08-31 22:59:00,2890,194,90,Subscriber,Male,1991.0
2014-08-31 22:49:00,2014-08-31 23:27:00,783,277,183,Customer,,
2014-08-31 22:49:00,2014-08-31 22:59:00,689,194,90,Customer,,
2014-08-31 22:49:00,2014-08-31 22:57:00,2495,194,99,Subscriber,Male,1988.0
2014-08-31 22:49:00,2014-09-01 00:23:00,879,45,45,Customer,,
2014-08-31 22:49:00,2014-08-31 23:03:00,733,173,196,Customer,,
2014-08-31 22:49:00,2014-08-31 23:13:00,1148,233,43,Customer,,
2014-08-31 22:49:00,2014-08-31 23:04:00,2195,163,349,Customer,,
2014-08-31 22:49:00,2014-08-31 22:55:00,1759,85,99,Subscriber,Female,1981.0
2014-08-31 22:49:00,2014-08-31 23:04:00,317,173,196,Customer,,
2014-08-31 22:49:00,2014-08-31 23:03:00,1078,173,196,Customer,,
2014-08-31 22:49:00,2014-08-31 22:53:00,2445,250,162,Subscriber,Male,1964.0
2014-08-31 22:49:00,2014-08-31 23:17:00,1337,73,98,Customer,,
2014-08-31 22:49:00,2014-08-31 23:05:00,867,255,66,Subscriber,Female,1987.0
2014-08-31 22:48:00,2014-08-31 23:13:00,1469,195,168,Customer,,
2014-08-31 22:48:00,2014-08-31 23:01:00,1232,289,303,Customer,,
2014-08-31 22:48:00,2014-08-31 23:02:00,612,29,185,Customer,,
2014-08-31 22:48:00,2014-08-31 23:17:00,2178,73,98,Customer,,
2014-08-31 22:48:00,2014-08-31 23:09:00,2804,268,296,Customer,,
2014-08-31 22:48:00,2014-08-31 22:54:00,1870,115,157,Customer,,
2014-08-31 22:48:00,2014-08-31 23:21:00,36,47,94,Subscriber,Female,1982.0
2014-08-31 22:47:00,2014-08-31 23:28:00,1638,54,144,Customer,,
2014-08-31 22:46:00,2014-08-31 23:27:00,2989,277,183,Customer,,
2014-08-31 22:46:00,2014-08-31 22:53:00,1921,227,240,Subscriber,Male,1974.0
2014-08-31 22:46:00,2014-09-01 04:27:00,2416,277,128,Customer,,
2014-08-31 22:46:00,2014-08-31 23:23:00,1427,90,97,Customer,,
2014-08-31 22:45:00,2014-08-31 22:48:00,2649,87,343,Subscriber,Male,1993.0
2014-08-31 22:45:00,2014-08-31 23:24:00,2778,90,97,Customer,,
2014-08-31 22:45:00,2014-08-31 23:28:00,2049,54,144,Customer,,
2014-08-31 22:45:00,2014-08-31 23:01:00,2214,26,194,Customer,,
2014-08-31 22:45:00,2014-08-31 23:04:00,221,296,318,Customer,,
2014-08-31 22:45:00,2014-08-31 23:11:00,1456,238,69,Subscriber,Male,1984.0
2014-08-31 22:44:00,2014-08-31 23:07:00,166,108,284,Customer,,
2014-08-31 22:44:00,2014-08-31 22:48:00,2562,56,212,Subscriber,Male,1988.0
2014-08-31 22:44:00,2014-08-31 23:02:00,2535,93,307,Customer,,
2014-08-31 22:44:00,2014-08-31 23:05:00,2157,97,273,Customer,,
2014-08-31 22:44:00,2014-08-31 22:56:00,1702,97,90,Subscriber,Male,1985.0
2014-08-31 22:44:00,2014-08-31 23:13:00,2330,211,168,Customer,,
2014-08-31 22:43:00,2014-08-31 22:51:00,384,54,54,Customer,,
2014-08-31 22:43:00,2014-08-31 22:57:00,546,196,26,Subscriber,Male,1985.0
2014-08-31 22:43:00,2014-08-31 23:13:00,1447,90,99,Customer,,
2014-08-31 22:43:00,2014-08-31 22:46:00,2813,26,35,Subscriber,Male,1989.0
2014-08-31 22:43:00,2014-08-31 23:02:00,2787,13,311,Subscriber,Female,1984.0
2014-08-31 22:43:00,2014-08-31 22:47:00,1432,56,56,Subscriber,Male,1986.0
2014-08-31 22:43:00,2014-08-31 23:02:00,2748,93,307,Customer,,
2014-08-31 22:43:00,2014-08-31 22:58:00,553,48,346,Customer,,
2014-08-31 22:43:00,2014-08-31 23:57:00,2753,119,226,Customer,,
2014-08-31 22:42:00,2014-08-31 22:58:00,650,48,346,Customer,,
2014-12-31 23:54:00,2014-12-31 23:57:00,1880,296,334,Subscriber,Male,1989.0
2014-12-31 23:50:00,2014-12-31 23:52:00,1153,264,44,Subscriber,Male,1984.0
2014-12-31 23:48:00,2015-01-01 00:38:00,1946,168,168,Customer,,
2014-12-31 23:46:00,2015-01-01 00:37:00,2563,168,168,Subscriber,Male,1987.0
2014-12-31 23:44:00,2015-01-01 00:10:00,389,43,163,Subscriber,Male,1983.0
2014-12-31 23:30:00,2014-12-31 23:44:00,588,210,153,Subscriber,Male,1988.0
2014-12-31 23:26:00,2014-12-31 23:37:00,1215,239,295,Subscriber,Male,1986.0
2014-12-31 23:22:00,2014-12-31 23:47:00,2538,329,264,Subscriber,Male,1984.0
2014-12-31 23:22:00,2014-12-31 23:27:00,1525,174,44,Subscriber,Male,1977.0
2014-12-31 23:14:00,2014-12-31 23:19:00,1586,332,157,Subscriber,Male,1984.0
2014-12-31 23:13:00,2014-12-31 23:16:00,160,240,256,Subscriber,Male,1989.0
2014-12-31 23:05:00,2014-12-31 23:09:00,344,114,227,Subscriber,Male,1974.0
2014-12-31 23:03:00,2014-12-31 23:17:00,2731,152,231,Subscriber,Male,1972.0
2014-12-31 23:02:00,2014-12-31 23:09:00,89,35,199,Subscriber,Male,1964.0
2014-12-31 22:59:00,2014-12-31 23:05:00,1119,234,325,Subscriber,Male,1985.0
2014-12-31 22:57:00,2014-12-31 23:12:00,2621,51,273,Subscriber,Male,1980.0
2014-12-31 22:52:00,2014-12-31 23:05:00,1250,174,26,Subscriber,Male,1986.0
2014-12-31 22:52:00,2014-12-31 23:01:00,946,73,73,Subscriber,Male,1983.0
2014-12-31 22:48:00,2014-12-31 22:53:00,2070,343,67,Subscriber,Female,1958.0
2014-12-31 22:37:00,2014-12-31 22:51:00,1119,188,234,Subscriber,Male,1985.0
2014-12-31 22:25:00,2014-12-31 22:27:00,2197,185,259,Subscriber,Male,1990.0
2014-12-31 22:24:00,2014-12-31 22:32:00,2731,143,152,Subscriber,Female,1983.0
2014-12-31 22:12:00,2014-12-31 22:25:00,370,212,186,Subscriber,Male,1985.0
